Id,SalePrice
2735,115020.14663882216
2736,99848.22212015407
2737,85106.6754956235
2738,101965.32471535332
2739,132386.6019122122
2740,116399.8730091526
2741,136814.7693364902
2742,158966.8468519419
2743,122440.40437185182
2744,140044.72624654043
2745,131290.15689332644
2746,97794.91248552897
2747,166277.1853925452
2748,97562.14029792149
2749,114332.4876547883
2750,88226.8517873747
2751,103117.50227417366
2752,204102.85326427314
2753,126550.56642146688
2754,167724.38941163966
2755,121240.20555019425
2756,50825.213973780395
2757,49617.84872509609
2758,83349.48107880272
2759,141318.8758222108
2760,125574.7599754181
2761,111328.76667062915
2762,92314.0124905071
2763,167088.02561078058
2764,205091.0639900196
2765,245676.6513203985
2766,103222.6336008627
2767,83133.84738363989
2768,40284.79425167618
2769,105553.35321010114
2770,139540.39432538755
2771,82971.71533612639
2772,44158.19785675453
2773,176381.66782579815
2774,129664.54827761056
2775,107080.69699191127
2776,136290.5424637571
2777,149440.513299364
2778,106709.75509749074
2779,117355.55234802188
2780,74118.22305933794
2781,64985.386870498885
2782,72702.64877286158
2783,79480.79005871702
2784,101990.17944048753
2785,124463.87423954916
2786,55570.62708025123
2787,120888.70999794628
2788,46970.355414329795
2789,150792.92658888642
2790,41258.287104516756
2791,94771.40202282125
2792,23145.6364953405
2793,136608.4536452063
2794,66855.06160928064
2795,102974.18940846785
2796,53035.26248811209
2797,211530.20753686095
2798,100431.63146885391
2799,117346.37019599613
2800,18468.099022291717
2801,90988.6235915582
2802,117643.6237487914
2803,132471.0028002119
2804,161546.1607235903
2805,141601.00176958472
2806,62018.95078647474
2807,155405.79861292767
2808,146721.10277508805
2809,97930.76342501154
2810,101717.21731620724
2811,161281.10823665874
2812,134909.91812566272
2813,134355.27851699863
2814,117129.1274988933
2815,85100.20288844791
2816,220319.32935514027
2817,146529.21649406606
2818,112484.02188361005
2819,166219.21264768217
2820,110733.10368218098
2821,97394.69918352622
2822,175057.58462476928
2823,268150.8040843482
2824,116144.23206400848
2825,210290.38677672844
2826,119167.24911070103
2827,114396.24371931038
2828,229221.12497181556
2829,219172.83413592243
2830,190592.76267475542
2831,182231.46266677696
2832,217946.06748220063
2833,275685.78830917977
2834,199021.93478311598
2835,200348.37022200238
2836,193351.20789841143
2837,134343.27009222144
2838,110856.50123735575
2839,161736.97145967477
2840,174408.7144373114
2841,189526.77042624785
2842,211616.60809290863
2843,139492.30238288746
2844,146396.29094997293
2845,90414.40333891765
2846,187804.46777485625
2847,182980.87114476867
2848,205492.62286923046
2849,188871.01556290733
2850,267669.2441214606
2851,213662.1216658618
2852,215073.17798863177
2853,213259.13192672294
2854,134404.91379752127
2855,192681.16577842156
2856,180578.67273588164
2857,185320.4043324443
2858,197007.0275778704
2859,75515.40371205437
2860,81837.97490600694
2861,107589.71741013066
2862,202306.84571311472
2863,103399.88163868512
2864,260601.70644126687
2865,116658.10462292633
2866,140418.25846265804
2867,84585.10749220732
2868,94519.64894153469
2869,76198.65667713794
2870,97123.8412115731
2871,36381.9571725257
2872,-9135.713144160225
2873,68135.94134419318
2874,157373.71442903404
2875,101297.98589325557
2876,171028.13258313737
2877,109996.12947338249
2878,131522.93669810274
2879,100824.40001015726
2880,97621.76569906576
2881,88028.59860194777
2882,147043.51468223042
2883,171672.83138057904
2884,175272.3450820751
2885,147009.13178999547
2886,202414.84921194008
2887,91943.26322821958
2888,127730.46087697952
2889,-8196.559603231028
2890,64780.65929774684
2891,125660.33130162605
2892,40943.96823016135
2893,42227.166000883095
2894,-3930.2389281318756
2895,296619.4711102013
2896,249953.94486507913
2897,213637.74124567548
2898,126002.2613109115
2899,219916.9408116474
2900,120071.61115160887
2901,221834.8542197346
2902,197838.1586077353
2903,297085.77120448055
2904,319916.8399979027
2905,104195.32227269805
2906,178889.70933774463
2907,95117.75539622467
2908,103448.14696475014
2909,122061.07415941497
2910,24492.513980615186
2911,35663.173681379296
2912,149794.63614617358
2913,46638.98367750365
2914,11403.07521183649
2915,21764.868521810975
2916,48994.01829823875
2917,126513.60182255297
2918,67587.92857443378
2919,228275.62082636874
